batch_label,strategy_name,parent,family,group,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,cd_formula,old_ratio_cd_value,reference_safe6v2_cd_value,official_pass_mdd_lt_5,ruined,verdict
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_97_sm12_dd_sanitizer_sm12_4_16,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_16; focus=short main official baseline improvement,5m,597,3885,715,3170,18.404118,-18.092281,0.098904,18.215494,81.865393905,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00543,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_77_sm12_failed_breakout_inside_sm12_3_16,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_16; focus=short main official baseline improvement,5m,597,4272,791,3481,18.515918,-18.777397,0.09254,18.882513,81.19255299,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004901,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_62_sm12_failed_breakout_inside_sm12_3_01,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_01; focus=short main official baseline improvement,5m,597,4294,793,3501,18.467629,-18.885928,0.09254,18.990904,81.084062252,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004873,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_67_sm12_failed_breakout_inside_sm12_3_06,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_06; focus=short main official baseline improvement,5m,597,4312,797,3515,18.483302,-19.010354,0.09254,19.115169,80.959682117,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004841,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_72_sm12_failed_breakout_inside_sm12_3_11,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_11; focus=short main official baseline improvement,5m,597,4310,796,3514,18.468677,-19.027817,0.09254,19.132609,80.942226137,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004837,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_96_sm12_dd_sanitizer_sm12_4_15,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_15; focus=short main official baseline improvement,5m,597,4364,802,3562,18.377635,-19.155901,0.081546,19.268506,80.797326802,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004232,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_81_sm12_dd_sanitizer_sm12_4_00,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_00; focus=short main official baseline improvement,5m,597,4383,804,3579,18.3436,-19.267618,0.081546,19.380068,80.685674205,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004208,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_86_sm12_dd_sanitizer_sm12_4_05,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_05; focus=short main official baseline improvement,5m,597,4391,805,3586,18.332954,-19.360818,0.081546,19.473138,80.592528328,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004188,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_91_sm12_dd_sanitizer_sm12_4_10,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_10; focus=short main official baseline improvement,5m,597,4390,804,3586,18.314351,-19.379011,0.081546,19.491306,80.57434576,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004184,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_65_sm12_failed_breakout_inside_sm12_3_04,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_04; focus=short main official baseline improvement,5m,597,4270,878,3392,20.562061,-19.702057,0.118966,19.797471,80.297942814,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006009,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_70_sm12_failed_breakout_inside_sm12_3_09,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_09; focus=short main official baseline improvement,5m,597,4288,880,3408,20.522388,-19.869838,0.118966,19.965052,80.130161632,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005959,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_80_sm12_failed_breakout_inside_sm12_3_19,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_19; focus=short main official baseline improvement,5m,597,4303,883,3420,20.520567,-19.962237,0.118966,20.057341,80.037762885,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005931,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_75_sm12_failed_breakout_inside_sm12_3_14,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_14; focus=short main official baseline improvement,5m,597,4308,884,3424,20.519963,-20.000775,0.118966,20.095834,79.999224572,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00592,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_84_sm12_dd_sanitizer_sm12_4_03,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_03; focus=short main official baseline improvement,5m,597,4359,886,3473,20.325763,-20.022718,0.09098,20.114411,79.958269401,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004523,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_89_sm12_dd_sanitizer_sm12_4_08,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_08; focus=short main official baseline improvement,5m,597,4378,889,3489,20.306076,-20.179236,0.09098,20.27075,79.801788177,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004488,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_99_sm12_dd_sanitizer_sm12_4_18,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_18; focus=short main official baseline improvement,5m,597,4389,889,3500,20.255183,-20.311454,0.09098,20.402816,79.669602201,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004459,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_94_sm12_dd_sanitizer_sm12_4_13,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_13; focus=short main official baseline improvement,5m,597,4392,890,3502,20.264117,-20.331039,0.09098,20.422378,79.650021558,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004455,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_100_lx12_asymmetric_trail_lx12_4_19,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_19; focus=raw V51 followthrough runner/fast-cut balance,5m,597,4985,607,4378,12.17653,-21.178667,0.072765,21.242782,78.814526448,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003425,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_92_lx12_asymmetric_trail_lx12_4_11,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_11; focus=raw V51 followthrough runner/fast-cut balance,5m,597,5108,604,4504,11.824589,-22.273355,0.0,22.273355,77.726644575,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_85_sx12_asymmetric_trail_sx12_4_04,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_04; focus=short max raw cd baseline improvement,5m,597,11221,3812,7409,33.972017,-40.440638,0.168824,40.546051,59.55432119,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004164,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_81_sx12_asymmetric_trail_sx12_4_00,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_00; focus=short max raw cd baseline improvement,5m,597,12799,5181,7618,40.479725,-41.607236,0.305078,41.899198,58.278054387,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007281,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_93_sx12_asymmetric_trail_sx12_4_12,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_12; focus=short max raw cd baseline improvement,5m,597,11496,4043,7453,35.168754,-42.442922,0.263481,42.70331,57.447656011,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00617,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_90_sx12_asymmetric_trail_sx12_4_09,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_09; focus=short max raw cd baseline improvement,5m,597,11221,2983,8238,26.584083,-42.664909,0.113853,42.73943,57.325762397,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002664,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_5_sx12_range_expansion_runner_sx12_0_04,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_04; focus=short max raw cd baseline improvement,5m,597,12631,4136,8495,32.744834,-43.038684,0.141497,43.215844,56.864503514,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003274,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_10_sx12_range_expansion_runner_sx12_0_09,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_09; focus=short max raw cd baseline improvement,5m,597,12631,4136,8495,32.744834,-43.038684,0.141497,43.215844,56.864503514,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003274,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_15_sx12_range_expansion_runner_sx12_0_14,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_14; focus=short max raw cd baseline improvement,5m,597,12631,4136,8495,32.744834,-43.038684,0.141497,43.215844,56.864503514,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003274,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_20_sx12_range_expansion_runner_sx12_0_19,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_19; focus=short max raw cd baseline improvement,5m,597,12631,4136,8495,32.744834,-43.038684,0.141497,43.215844,56.864503514,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003274,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_100_sx12_asymmetric_trail_sx12_4_19,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_19; focus=short max raw cd baseline improvement,5m,597,11221,1995,9226,17.779164,-43.686685,0.003892,43.699899,56.302292375,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),8.9e-05,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_95_sx12_asymmetric_trail_sx12_4_14,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_14; focus=short max raw cd baseline improvement,5m,597,11221,2400,8821,21.388468,-43.714983,0.061534,43.765383,56.269220783,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.001406,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_86_sx12_asymmetric_trail_sx12_4_05,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_05; focus=short max raw cd baseline improvement,5m,597,12799,4627,8172,36.151262,-43.666474,0.189129,43.877996,56.228146641,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00431,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_4_sx12_range_expansion_runner_sx12_0_03,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_03; focus=short max raw cd baseline improvement,5m,597,11325,2099,9226,18.534216,-43.878942,0.053042,43.926022,56.103720201,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.001208,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_9_sx12_range_expansion_runner_sx12_0_08,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_08; focus=short max raw cd baseline improvement,5m,597,11325,2099,9226,18.534216,-43.878942,0.053042,43.926022,56.103720201,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.001208,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_14_sx12_range_expansion_runner_sx12_0_13,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_13; focus=short max raw cd baseline improvement,5m,597,11325,2099,9226,18.534216,-43.878942,0.053042,43.926022,56.103720201,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.001208,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_19_sx12_range_expansion_runner_sx12_0_18,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_18; focus=short max raw cd baseline improvement,5m,597,11325,2099,9226,18.534216,-43.878942,0.053042,43.926022,56.103720201,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.001208,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_96_sx12_asymmetric_trail_sx12_4_15,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_15; focus=short max raw cd baseline improvement,5m,597,12799,4147,8652,32.400969,-43.879827,0.153493,44.052749,56.033126358,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003484,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_2_sx12_range_expansion_runner_sx12_0_01,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_01; focus=short max raw cd baseline improvement,5m,597,11329,2375,8954,20.963898,-43.914509,0.033343,44.041432,55.977226915,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000757,121.7490287208,False,False,mdd_fail
