period,candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,2.0,2atr,72,199764,199764,100.0,53431,146333,0,26.74706153260848,-0.04918439244039595,0.030827938735098107,3.637460388450745,0.9399350827148845,71.08788370276928,28.91211629723073,30.38516950001001,0.006953711783034775,1.1058726479037773,-46.562469397336564,340.6045895410458,-0.0004918439244039595
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,2.0,2atr,72,178126,178126,100.0,47155,130971,0,26.47283383672232,-0.0984694692517092,-0.018476859995707466,2.352071206907987,0.8776203588922816,71.37812559648789,28.62187440351212,30.227406442630496,0.0061313603963255815,1.0704269915111924,-24.853288524095085,78.06709258227657,-0.000984694692517092
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,2.0,2atr,72,175445,175445,100.0,46167,129278,0,26.31422953062213,-0.10270942825814669,-0.022718515664412416,2.348072115817173,0.8729184621984077,71.56088802758698,28.439111972413006,30.096577274929466,0.006031410403488484,1.073443769426977,-24.853288524095085,71.43503682889116,-0.001027094282581467
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,2.0,2atr,72,21638,21638,100.0,6276,15362,0,29.004529069230056,0.3565348788458591,0.4367095626709273,8.742104599900818,1.3809115441186086,68.69858582124041,31.30141417875959,31.683889453738793,0.013723383800271183,1.3976645413590671,-46.562469397336564,340.6045895410458,0.0035653487884585913
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,2.0,2atr,72,2681,2681,100.0,988,1693,0,36.851920925027976,0.1789940174638532,0.2590976565264639,2.5853643886852273,1.314330899179597,59.41812756434166,40.58187243565833,38.78888474449832,0.012672101348695635,0.8730086396145762,-17.191727481325547,78.06709258227657,0.0017899401746385322
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,6,199759,199759,100.0,97624,102135,0,48.87088942175321,-0.03481868798174869,0.04519939177496135,2.7821604617839664,0.9362224401791568,23.62246507040984,76.37753492959015,5.214608603367057,0.006963800310173301,1.6558531593074843,-52.05836583294825,248.01097944791496,-0.00034818687981748693
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,6,178126,178126,100.0,87246,90880,0,48.97993555123901,-0.07452402900469027,0.005478162260213818,1.6449652060442355,0.8606177062912764,23.805620740374792,76.19437925962521,5.20581498489833,0.0061313603963255815,1.6056404872667884,-33.50195218767115,44.028979999547495,-0.0007452402900469027
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,6,175445,175445,100.0,85905,89540,0,48.96406281170737,-0.07515203467088676,0.004849905291229725,1.6481921922193643,0.8602438130021318,23.9756048904215,76.0243951095785,5.199492718515774,0.006031410403488484,1.6101656541404654,-33.50195218767115,40.88716447105291,-0.0007515203467088675
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,6,21633,21633,100.0,10378,11255,0,47.97300420653631,0.29211486608160325,0.37226377159023993,7.005329885849481,1.4573564012184919,22.114362316830768,77.88563768316922,5.28701520824666,0.013818105866223722,2.0693040177145914,-52.05836583294825,248.01097944791496,0.0029211486608160327
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,6,2681,2681,100.0,1341,1340,0,50.01864975755315,-0.03342725388128684,0.046591382671781874,1.4173091438039274,0.8999843776024798,12.68183513614323,87.31816486385678,5.619544945915703,0.012672101348695635,1.3095129594218637,-25.742593221988336,44.028979999547495,-0.0003342725388128684
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,12,199759,199759,100.0,94074,105685,0,47.09374796629939,-0.03750936803919113,0.04250763501481478,2.9049156310088486,0.9425606815233414,32.541712763880476,67.45828723611952,9.557962344625274,0.006963800310173301,1.6558531593074843,-52.05836583294825,236.34811794682605,-0.00037509368039191133
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,12,178126,178126,100.0,84065,94061,0,47.194121015460965,-0.07633708502587977,0.003664380726410861,1.8839312125198544,0.8806746779511913,32.63532555606705,67.36467444393296,9.539427147075665,0.0061313603963255815,1.6056404872667884,-33.50195218767115,55.565098056563365,-0.0007633708502587977
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,12,175445,175445,100.0,82584,92861,0,47.07116190259056,-0.07820916794809311,0.0017915486713754995,1.8865239985869702,0.8784448687957289,32.80116275755935,67.19883724244065,9.523104106700105,0.006031410403488484,1.6101656541404654,-33.50195218767115,55.565098056563365,-0.0007820916794809311
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,12,21633,21633,100.0,10009,11624,0,46.267276845560026,0.28219783465904275,0.36234277176774954,6.970128422484715,1.3701297659366538,31.770905560948552,68.22909443905145,9.710581056718901,0.013818105866223722,2.0693040177145914,-52.05836583294825,236.34811794682605,0.0028219783465904275
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,12,2681,2681,100.0,1481,1200,0,55.240581872435655,0.04617227278378863,0.12622276188854414,1.7012399109354117,1.1154727632843584,21.782916822081315,78.2170831779187,10.607609101081685,0.012672101348695635,1.3095129594218637,-25.742593221988336,55.22676790786109,0.00046172272783788634
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,24,199759,199759,100.0,88219,111540,0,44.16271607286781,-0.030195700661956627,0.04982422902965522,3.3551550064977578,0.9609635500733128,42.28345155912875,57.71654844087125,17.055827271862594,0.006963800310173301,1.6558531593074843,-52.05836583294825,285.96712035692985,-0.0003019570066195663
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,24,178126,178126,100.0,78616,99510,0,44.1350504698921,-0.07609634941127334,0.003905212673796154,2.165339553283386,0.8997056016515267,42.30207830412181,57.69792169587819,17.034082615676542,0.0061313603963255815,1.6056404872667884,-37.2349347861426,65.63410473472965,-0.0007609634941127334
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,24,175445,175445,100.0,77183,98262,0,43.99270426629428,-0.07864806998926638,0.0013524709991332485,2.169352168912538,0.8969334318759826,42.50961839892844,57.49038160107156,16.99542876685001,0.006031410403488484,1.6101656541404654,-37.2349347861426,65.63410473472965,-0.0007864806998926638
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,24,21633,21633,100.0,9603,12030,0,44.39051449174872,0.34774998228173093,0.4279211507420276,8.073462305298444,1.3883930581357327,42.13007904590209,57.86992095409791,17.234872648268848,0.013818105866223722,2.0693040177145914,-52.05836583294825,285.96712035692985,0.0034774998228173093
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,24,2681,2681,100.0,1433,1248,0,53.45020514733309,0.09088858785317597,0.1709569706414324,1.8767406572629781,1.191735348916759,28.720626631853786,71.27937336814621,19.56359567325625,0.012672101348695635,1.3095129594218637,-25.742593221988336,51.421694346783674,0.0009088858785317597
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,36,199759,199759,100.0,82799,116960,0,41.449446583132676,-0.04145213697514206,0.03856328834019403,3.539680411873432,0.9513955071453954,48.666142701955856,51.33385729804414,23.608458192121507,0.006963800310173301,1.6558531593074843,-52.05836583294825,380.29656699128867,-0.0004145213697514206
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,36,178126,178126,100.0,73714,104412,0,41.38306591962993,-0.09312017290563268,-0.013125423074862676,2.329056719031855,0.8889219919886174,48.77109461841618,51.22890538158382,23.579045170272728,0.0061313603963255815,1.6056404872667884,-37.2349347861426,67.51127578142815,-0.0009312017290563268
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,36,175445,175445,100.0,72238,103207,0,41.174157143264274,-0.09770561414345154,-0.01771269922314084,2.32913389399967,0.8841556636723934,49.01764085610875,50.982359143891244,23.51323776682151,0.006031410403488484,1.6101656541404654,-37.2349347861426,67.51127578142815,-0.0009770561414345154
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,36,21633,21633,100.0,9085,12548,0,41.996024592058426,0.3839821794929657,0.46416784663161864,8.415908157644441,1.3948980127141521,47.80196921370129,52.19803078629871,23.85064484814866,0.013818105866223722,2.0693040177145914,-52.05836583294825,380.29656699128867,0.003839821794929657
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,36,2681,2681,100.0,1476,1205,0,55.054084296904136,0.2069517174222781,0.2870665440398941,2.304248391885233,1.4096241943120649,32.637075718015666,67.36292428198433,27.88549048862365,0.012672101348695635,1.3095129594218637,-25.742593221988336,65.68330771986092,0.002069517174222781
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,72,199759,199759,100.0,70127,129632,0,35.105802492002866,-0.039327544839103605,0.0406887306531576,3.889063070327248,0.9605772780747158,59.27943171521684,40.72056828478316,40.029540596418684,0.006963800310173301,1.6558531593074843,-52.05836583294825,307.950793069445,-0.00039327544839103606
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,72,178126,178126,100.0,62181,115945,0,34.90843560176504,-0.09717852834154848,-0.017185402502549543,2.750259872511322,0.9012094190225806,59.466894220944724,40.533105779055276,39.94570135746606,0.0061313603963255815,1.6056404872667884,-37.2349347861426,78.06709258227657,-0.0009717852834154848
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,72,175445,175445,100.0,60957,114488,0,34.74422183590299,-0.10232610035484634,-0.022335034368593798,2.748995569527705,0.8965123837581723,59.68651144233236,40.31348855766764,39.797235600900564,0.006031410403488484,1.6101656541404654,-37.2349347861426,71.43503682889116,-0.0010232610035484633
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,72,21633,21633,100.0,7946,13687,0,36.73092035316415,0.4370171270675437,0.5172240166742128,8.782175795013078,1.3929769964039278,57.73586650025424,42.26413349974576,40.71987241714048,0.013818105866223722,2.0693040177145914,-52.05836583294825,307.950793069445,0.004370171270675437
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,72,2681,2681,100.0,1224,1457,0,45.654606490115626,0.23967927541564626,0.31980719829496423,2.811353668309285,1.3685560981145093,45.09511376352107,54.90488623647892,49.66132040283476,0.012672101348695635,1.3095129594218637,-25.742593221988336,78.06709258227657,0.0023967927541564626
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,6,199734,199734,100.0,101718,98016,0,50.92673255429722,-0.04158612843829661,0.03842924325900701,2.5595992777446344,0.9263651722685805,10.576566833889073,89.42343316611094,5.660613616109425,0.0069318871178295546,2.74475453179682,-65.1624329017058,194.0565933010223,-0.0004158612843829661
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,6,178125,178125,100.0,91013,87112,0,51.09501754385965,-0.07206857077165936,0.007934603069568483,1.8708150040870064,0.8696336100954095,10.640842105263157,89.35915789473684,5.657813333333333,0.006133246616267708,2.675430311802427,-55.7765896461186,44.028979999547495,-0.0007206857077165937
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,6,175444,175444,100.0,89656,85788,0,51.10234604774173,-0.07277147457063031,0.007231417996568333,1.8745527397574775,0.8691723761315752,10.747018991815052,89.25298100818495,5.654391144752742,0.006033324877492716,2.6829625628849696,-55.7765896461186,40.88716447105291,-0.0007277147457063031
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,6,21609,21609,100.0,10705,10904,0,49.53954370863992,0.20968348332671996,0.28979940308795504,5.624533153514189,1.3161528754599843,10.046739784349114,89.95326021565089,5.683696607894858,0.01351515517006259,3.316200535151955,-65.1624329017058,194.0565933010223,0.0020968348332671997
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,6,2681,2681,100.0,1357,1324,0,50.61544199925401,-0.026070713962013867,0.053950866384539886,1.6067659104061507,0.9207007019115433,3.692651995524058,96.30734800447594,5.881760537113018,0.012672101348695635,2.1825215990364404,-42.844324703313895,44.028979999547495,-0.0002607071396201387
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,12,199734,199734,100.0,100656,99078,0,50.395025383760405,-0.038387528379776145,0.04162912326953164,2.7622981657119725,0.9436774564990122,15.66032823655462,84.33967176344538,10.897708952907367,0.0069318871178295546,2.74475453179682,-65.1624329017058,234.5902654915125,-0.00038387528379776143
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,12,178125,178125,100.0,90134,87991,0,50.60154385964913,-0.06672249099510864,0.013282822133744803,2.1427912021797564,0.8999420251378611,15.69235087719298,84.30764912280702,10.892092631578947,0.006133246616267708,2.675430311802427,-55.7765896461186,55.565098056563365,-0.0006672249099510865
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,12,175444,175444,100.0,88601,86843,0,50.50101456875128,-0.06839882266440585,0.011605819663459494,2.145733607527379,0.8980294286312241,15.796493468001186,84.20350653199881,10.882777410455757,0.006033324877492716,2.6829625628849696,-55.7765896461186,55.565098056563365,-0.0006839882266440585
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,12,21609,21609,100.0,10522,11087,0,48.692674348651025,0.19518020801969196,0.2752903241493516,5.711191773031474,1.2430736599196703,15.396362626683327,84.60363737331667,10.944004812809478,0.01351515517006259,3.316200535151955,-65.1624329017058,234.5902654915125,0.0019518020801969197
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,12,2681,2681,100.0,1533,1148,0,57.180156657963444,0.042976253275005795,0.12302546346039003,1.9374157210803762,1.1049391203718777,8.87728459530026,91.12271540469973,11.501678478179784,0.012672101348695635,2.1825215990364404,-42.844324703313895,55.22676790786109,0.00042976253275005797
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,24,199734,199734,100.0,99532,100202,0,49.832276928314656,-0.029039799218506062,0.05098059301870145,3.2153396950089803,0.9650747946088758,23.198854476453683,76.80114552354632,20.571034475852883,0.0069318871178295546,2.74475453179682,-65.1624329017058,235.5001451713859,-0.00029039799218506064
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,24,178125,178125,100.0,88933,89192,0,49.92729824561403,-0.06001844439241974,0.019989551428151574,2.4810024103587005,0.92606869857332,23.077052631578947,76.92294736842106,20.569734736842104,0.006133246616267708,2.675430311802427,-61.998227310237695,76.0695662308769,-0.0006001844439241974
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,24,175444,175444,100.0,87426,88018,0,49.831285196415955,-0.062369786270019274,0.017637268637435755,2.485989934634303,0.9236328817486128,23.209685141697637,76.79031485830237,20.546966553430153,0.006033324877492716,2.6829625628849696,-61.998227310237695,76.0695662308769,-0.0006236978627001927
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,24,21609,21609,100.0,10599,11010,0,49.04900735804526,0.22632005878525946,0.30644263583959536,6.689278635600403,1.2277684008068404,24.20287843028368,75.79712156971632,20.581748345596743,0.01351515517006259,3.316200535151955,-65.1624329017058,235.5001451713859,0.0022632005878525947
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,24,2681,2681,100.0,1507,1174,0,56.21036926519955,0.09385280677265782,0.17392237572294686,2.123722185692334,1.1909889454884142,14.397612831033197,85.6023871689668,22.059679224170086,0.012672101348695635,2.1825215990364404,-42.844324703313895,51.421694346783674,0.0009385280677265782
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,36,199734,199734,100.0,97106,102628,0,48.61766148978141,-0.043430899261749485,0.036583734231943305,3.4808445487263575,0.9538588405478658,28.925470876265436,71.07452912373456,29.461648993160903,0.0069318871178295546,2.74475453179682,-65.1624329017058,380.29656699128867,-0.0004343089926174949
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,36,178125,178125,100.0,86722,91403,0,48.6860350877193,-0.08028100450647224,-0.0002811169532535361,2.719615387038542,0.9128839598301829,28.840421052631577,71.15957894736842,29.472157192982458,0.006133246616267708,2.675430311802427,-61.998227310237695,200.7343182869213,-0.0008028100450647224
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,36,175444,175444,100.0,85112,90332,0,48.51234581974875,-0.08491831186979826,-0.004920279981790971,2.72209897800859,0.9084462274513577,29.00925651489934,70.99074348510067,29.431875698228495,0.006033324877492716,2.6829625628849696,-61.998227310237695,200.7343182869213,-0.0008491831186979826
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,36,21609,21609,100.0,10384,11225,0,48.054051552593826,0.260327951065255,0.3404641367199431,7.135823411819209,1.2358428167571707,29.62654449534916,70.37345550465083,29.37502892313388,0.01351515517006259,3.316200535151955,-65.1624329017058,380.29656699128867,0.00260327951065255
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,36,2681,2681,100.0,1610,1071,0,60.052219321148826,0.22318328234596008,0.3033046041876349,2.5334545840665212,1.4210822666111815,17.791868705706825,82.20813129429317,32.10816859380828,0.012672101348695635,2.1825215990364404,-42.844324703313895,65.68330771986092,0.002231832823459601
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,72,199734,199734,100.0,89091,110643,0,44.60482441647391,-0.02902027551696237,0.051000124532850834,3.9260875693568718,0.9749979920871116,40.049265523145785,59.950734476854215,52.97533219181511,0.0069318871178295546,2.74475453179682,-65.1624329017058,307.950793069445,-0.0002902027551696237
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,72,178125,178125,100.0,79377,98748,0,44.562526315789476,-0.06782292423057308,0.012181948548846454,3.239618863808166,0.9405462328261724,39.987087719298245,60.012912280701755,52.99849543859649,0.006133246616267708,2.675430311802427,-61.998227310237695,115.6291535221478,-0.0006782292423057308
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,72,175444,175444,100.0,77963,97481,0,44.43754132372723,-0.07261546452774073,0.007387490468446638,3.2417953892138365,0.936696229079525,40.176352568340896,59.8236474316591,52.89288889902191,0.006033324877492716,2.6829625628849696,-61.998227310237695,115.6291535221478,-0.0007261546452774074
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,72,21609,21609,100.0,9714,11895,0,44.953491600721925,0.2908335725145017,0.37098196530062266,7.473118158156407,1.2194688614176172,40.561802952473506,59.4381970475265,52.78439539080939,0.01351515517006259,3.316200535151955,-65.1624329017058,307.950793069445,0.002908335725145017
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,72,2681,2681,100.0,1414,1267,0,52.74151436031331,0.2457997687557314,0.3259301408120561,3.0776796231286356,1.3382550648127365,27.601641178664675,72.39835882133532,59.90936217829168,0.012672101348695635,2.1825215990364404,-42.844324703313895,78.06709258227657,0.002457997687557314
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,6,199766,199766,100.0,100593,99173,0,50.355415836528735,-0.04217747486140238,0.03783766020267873,3.849482445399542,0.9282315175610307,0.0,100.0,6.0,0.006956930887179583,0.0,-87.37471448279614,371.8045577551157,-0.00042177474861402383
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,6,178126,178126,100.0,89945,88181,0,50.49515511491865,-0.059230538576975494,0.020777772532037348,1.9927162669434897,0.8891635133287584,0.0,100.0,6.0,0.0061313603963255815,0.0,-70.12189270948068,44.00016908406294,-0.000592305385769755
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,6,175445,175445,100.0,88631,86814,0,50.517826099347374,-0.05966643089482808,0.02034170578748695,1.9964157122648503,0.8890140161772334,0.0,100.0,6.0,0.006031410403488484,0.0,-70.12189270948068,40.858981855856555,-0.0005966643089482808
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,6,21640,21640,100.0,10648,10992,0,49.20517560073937,0.0981919349075522,0.17826324020363363,10.202282962434301,1.0956705691263757,0.0,100.0,6.0,0.013752474752884743,0.0,-87.37471448279614,371.8045577551157,0.000981919349075522
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,6,2681,2681,100.0,1314,1367,0,49.01156284968295,-0.03070568676584293,0.049314038849696956,1.7333073265623427,0.905371917197,0.0,100.0,6.0,0.012672101348695635,0.0,-58.69886734169172,44.00016908406294,-0.0003070568676584293
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,12,199766,199766,100.0,100804,98962,0,50.46103941611686,0.0018071254234913582,0.08183986136803859,3.6394495346688616,1.0027014367188594,0.0,100.0,12.0,0.006956930887179583,0.0,-82.71623616816298,336.362839842288,1.807125423491358e-05
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,12,178126,178126,100.0,90133,87993,0,50.60069838204417,-0.038226041047392315,0.04179067522269676,2.2168388008857614,0.9401177514052836,0.0,100.0,12.0,0.0061313603963255815,0.0,-82.71623616816298,85.24325504992457,-0.0003822604104739232
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,12,175445,175445,100.0,88614,86831,0,50.50813645301947,-0.03961111449721888,0.04040504752178982,2.2196276012711613,0.938312781599558,0.0,100.0,12.0,0.006031410403488484,0.0,-82.71623616816298,85.24325504992457,-0.0003961111449721888
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip2bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,long_counter_trend,2.0,0.0,no_stop,12,21640,21640,100.0,10671,10969,0,49.31146025878004,0.331333364369546,0.41149796355496815,9.038851177669972,1.3598328875047696,0.0,100.0,12.0,0.013752474752884743,0.0,-74.62691244192511,336.362839842288,0.00331333364369546
