profile,role,scenario,date,equity
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-03,198.8676283381941
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-03,198.8676283381941
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-04,198.35547367395876
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-04,198.35547367395876
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-05,199.38381159332008
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-05,199.38381159332008
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-06,203.46678994462073
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-06,203.46678994462073
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-07,203.5027699707745
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-07,203.5027699707745
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-08,203.8071884588717
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-08,203.8071884588717
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-09,204.28409752096996
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-09,204.28409752096996
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-10,204.2970516738017
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-10,204.2970516738017
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-11,205.05015239726657
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-11,205.05015239726657
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-12,202.80283480155722
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-12,202.80283480155722
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-13,202.64593739569594
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-13,202.64593739569594
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-14,202.77825992068645
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-14,202.77825992068645
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-15,203.29529832774887
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-15,203.29529832774887
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-16,203.79518343803164
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-16,203.79518343803164
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-17,204.19187923127467
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-17,204.19187923127467
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-18,206.7233597687497
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-18,206.7233597687497
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-19,207.29662425755296
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-19,207.29662425755296
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-20,207.6110226192466
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-20,207.6110226192466
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-21,206.92370971901516
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-21,206.92370971901516
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-22,207.24900833155243
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-22,207.24900833155243
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-23,207.43485897508896
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-23,207.43485897508896
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-24,207.02791053290105
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-24,207.02791053290105
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-25,207.30146007178516
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-25,207.30146007178516
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-26,207.4376710022164
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-26,207.4376710022164
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-27,213.86435780315912
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-27,213.86435780315912
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-28,213.9888254783359
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-28,213.9888254783359
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-29,218.9721323010948
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-29,218.9721323010948
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-30,218.24251162577968
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-30,218.24251162577968
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-30,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-10-31,220.8381065524249
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-10-31,220.8381065524249
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-10-31,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-01,223.66061382450988
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-01,223.66061382450988
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-02,224.25551686601722
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-02,224.25551686601722
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-03,224.1781101113547
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-03,224.1781101113547
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-04,225.73703809228533
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-04,225.73703809228533
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-05,226.49924677201645
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-05,226.49924677201645
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-06,228.02953597722214
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-06,228.02953597722214
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-07,228.7413936281546
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-07,228.7413936281546
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-08,229.05570625314533
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-08,229.05570625314533
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-09,229.71212687294906
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-09,229.71212687294906
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-10,230.22761686893904
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-10,230.22761686893904
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-11,234.45294424400552
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-11,234.45294424400552
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-12,233.19168675748145
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-12,233.19168675748145
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-13,235.1161978262718
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-13,235.1161978262718
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-14,235.61120994434822
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-14,235.61120994434822
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-15,236.09656813270772
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-15,236.09656813270772
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-16,236.26568980380472
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-16,236.26568980380472
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-17,235.03122653354166
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-17,235.03122653354166
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-18,234.01491734497898
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-18,234.01491734497898
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-19,234.13549868277346
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-19,234.13549868277346
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-20,234.37482207768468
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-20,234.37482207768468
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-21,239.09399055398268
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-21,239.09399055398268
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-22,236.7903498674615
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-22,236.7903498674615
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-23,238.07024936296713
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-23,238.07024936296713
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-24,237.48384766408506
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-24,237.48384766408506
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-25,239.13590101991716
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-25,239.13590101991716
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-26,231.57496846432622
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-26,231.57496846432622
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-27,232.06889220676896
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-27,232.06889220676896
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-28,229.10429129221447
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-28,229.10429129221447
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-29,236.7366073722943
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-29,236.7366073722943
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-11-30,236.1177742205813
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-11-30,236.1177742205813
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-11-30,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-01,236.50836413035108
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-01,236.50836413035108
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-02,239.5919158395635
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-02,239.5919158395635
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-03,239.75723655927834
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-03,239.75723655927834
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-04,208.30119776708767
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-04,208.30119776708767
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-05,205.3353303632397
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-05,205.3353303632397
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-06,202.6955591700261
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-06,202.6955591700261
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-07,204.3102652918158
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-07,204.3102652918158
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-08,212.09737560807218
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-08,212.09737560807218
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-09,207.84504661932442
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-09,207.84504661932442
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-10,204.66815876044825
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-10,204.66815876044825
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-11,205.6478062944864
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-11,205.6478062944864
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-12,205.76391006255085
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-12,205.76391006255085
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-13,205.3701374819216
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-13,205.3701374819216
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-14,203.99228795533224
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-14,203.99228795533224
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-15,202.187734526725
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-15,202.187734526725
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-16,207.71061012193698
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-16,207.71061012193698
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-17,207.7890327567741
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-17,207.7890327567741
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-18,210.70509037791965
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-18,210.70509037791965
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-19,211.6562264060031
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-19,211.6562264060031
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-20,209.49309960055405
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-20,209.49309960055405
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-21,209.31008203185064
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-21,209.31008203185064
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-22,211.58970310047502
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-22,211.58970310047502
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-23,214.17468040913667
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-23,214.17468040913667
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-24,214.67104364403136
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-24,214.67104364403136
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-25,216.37373378925417
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-25,216.37373378925417
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-26,217.1884021224952
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-26,217.1884021224952
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-27,219.59000730481668
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-27,219.59000730481668
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-28,218.4658201427013
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-28,218.4658201427013
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-29,218.19534875523732
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-29,218.19534875523732
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2021-12-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2021-12-30,217.79565303492066
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2021-12-30,217.79565303492066
