spec,scenario,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,295,FIL,0.7929999175199604,0.1316771433744325,128.36446119884357,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,296,RSR,0.7855632661752558,0.13044229204127625,128.49490349088484,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,297,SAND,0.778871729763155,0.12933116657951443,128.62423465746437,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,298,LINK,0.7762990687561486,0.12890397781847038,128.75313863528282,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,299,JUP,0.7599714672255422,0.12619278973357106,128.87933142501643,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,300,REI,0.7598540823940023,0.12617329805526042,129.00550472307168,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,301,GIGGLE,0.7573046632829588,0.1257499685965938,129.1312546916683,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,302,FIO,0.7532034344789205,0.12506896210301227,129.2563236537713,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,303,EDU,0.7489395093723402,0.1243609399895259,129.38068459376083,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,304,TRUMP,0.7461312657009443,0.12389463287349844,129.5045792266343,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,305,HANA,0.733825314286096,0.12185123729045791,129.62643046392478,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,306,SANTOS,0.733073720002954,0.12172643552693416,129.74815689945171,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,307,ZKC,0.7313688029502403,0.12144333511010966,129.86960023456183,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,308,OXT,0.7269670866773598,0.12071243285911026,129.99031266742094,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,309,DEEP,0.7160947377075538,0.11890708607093993,130.10921975349186,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,310,ILV,0.7104650114130847,0.11797227351918835,130.22719202701106,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,311,LSK,0.6982213340754243,0.11593921850795526,130.343131245519,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,312,CHZ,0.6939088921639125,0.11522314020916807,130.4583543857282,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,313,AVAAI,0.6768519340123816,0.11239084291073326,130.5707452286389,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,314,SNT,0.6654048520161712,0.11049006206078323,130.6812352906997,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,315,LAB,0.6613352446979999,0.10981430629527399,130.79104959699498,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,316,SPK,0.6239712100202917,0.10361003156257198,130.89465962855755,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,317,WLFI,0.6190428717164397,0.10279168405067872,130.99745131260823,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,318,B3,0.6137773840370843,0.10191735309455559,131.0993686657028,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,319,OMG,0.6133486019620584,0.10184615409752903,131.20121481980033,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,320,KAITO,0.6125924789929794,0.10172060034852046,131.30293542014883,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,321,STPT,0.6026429289447106,0.1000684837476584,131.4030039038965,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,322,STORJ,0.5988689263695384,0.09944181296597583,131.50244571686247,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,323,NEWT,0.5988341806621973,0.09943604346286981,131.6018817603253,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,324,LOKA,0.5972583078537957,0.0991743707625993,131.70105613108794,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,325,BOND,0.5910823287966721,0.09814885327916034,131.7992049843671,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,326,TUT,0.5893801466295503,0.09786620698838835,131.89707119135548,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,327,NOM,0.5817047385627675,0.0965917102499425,131.9936629016054,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,328,ALPINE,0.5757015337731456,0.0955948818262255,132.08925778343163,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,329,AT,0.5713677487480673,0.09487525951669754,132.18413304294833,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,330,ORDER,0.5645123840108892,0.09373693046339254,132.27786997341173,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,331,ACX,0.5626108391991449,0.09342118012940508,132.37129115354114,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,332,ZRO,0.5388394133450842,0.08947394964268685,132.4607651031838,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,333,SAGA,0.53693829070057,0.0891582694093055,132.54992337259313,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,334,COTI,0.5345866049864783,0.0887677734582914,132.6386911460514,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,335,STRAX,0.5260791693643037,0.08735511906146211,132.72604626511287,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,336,A2Z,0.5174138746851583,0.08591625226634822,132.81196251737921,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,337,FTM,0.4898115595351267,0.08133290499331965,132.89329542237255,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,338,PROM,0.483420272231896,0.0802716357094505,132.97356705808198,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,339,ASR,0.4781587721822128,0.07939796689675574,133.05296502497876,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,340,RAYSOL,0.4776346721840318,0.07931094041783901,133.13227596539662,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,341,ONG,0.474332993957076,0.07876269880058037,133.2110386641972,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,342,FLUX,0.4677265211947115,0.07766569810498161,133.28870436230216,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,343,OCEAN,0.46288188616634296,0.0768612494699523,133.3655656117721,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,344,RPL,0.4488591483929969,0.07453278257923983,133.44009839435137,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,345,RONIN,0.44722029680131736,0.07426065229115368,133.5143590466425,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,346,1000000MOG,0.4461606168648545,0.07408469309640241,133.58844373973892,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,347,DOGE,0.4452424169439701,0.0739322265702938,133.6623759663092,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,348,TOWNS,0.4347790092113437,0.07219478422035874,133.73457075052957,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,349,1000CAT,0.43277437128459334,0.07186191533870732,133.80643266586827,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,350,PIEVERSE,0.4306303325224359,0.07150589903498829,133.87793856490327,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,351,BIO,0.41266866545699543,0.068523375383767,133.94646194028704,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,352,RLS,0.40997611642417614,0.06807627929055926,134.01453821957762,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,353,STO,0.4049540671404555,0.06724237112870966,134.0817805907063,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,354,GAS,0.4000693754139615,0.06643127110385591,134.14821186181015,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,355,FORTH,0.39719510714258377,0.06595400064404246,134.2141658624542,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,356,BTCDOM,0.3887942318466487,0.0645590405231472,134.27872490297736,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,357,1000SATS,0.38674248591633825,0.06421834938678703,134.34294325236414,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,358,WAVES,0.3824480990624037,0.06350526911908752,134.40644852148324,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,359,FIDA,0.38067599562383403,0.06321101244465478,134.46965953392788,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,360,AKE,0.3719781990425608,0.06176674872889578,134.5314262826568,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,361,XNY,0.36013785315545127,0.05980066665431529,134.5912269493111,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,362,POL,0.35931103681961074,0.05966337431569906,134.6508903236268,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,363,SENT,0.3570201074542043,0.05928296691861794,134.7101732905454,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,364,STMX,0.34847385346430515,0.057863866755957526,134.7680371573014,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,365,WOO,0.3465752370016605,0.05754860267251778,134.8255857599739,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,366,HAEDAL,0.3421276307568534,0.05681008042020526,134.8823958403941,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,367,GRT,0.3406804038502818,0.05656976929196713,134.93896560968605,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,368,BROCCOLI714,0.33167304621711435,0.05507410315596463,134.99403971284204,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,369,XLM,0.3225061794439937,0.05355195062642399,135.04759166346844,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,370,PHB,0.3209051030073675,0.05328609287935336,135.1008777563478,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,371,OGN,0.3134563283905834,0.052049228484404124,135.1529269848322,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,372,CC,0.31203374551597707,0.05181300948235507,135.20473999431454,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,373,TST,0.30947925806285853,0.05138883842863739,135.2561288327432,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,374,FET,0.30277520720112955,0.05027563495029382,135.30640446769348,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,375,TOSHI,0.299373128728369,0.04971072193462824,135.3561151896281,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,376,TRU,0.29920813456016115,0.049683324755557916,135.4057985143837,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,377,AUCTION,0.2967311524897356,0.049272023422458955,135.45507053780614,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,378,LQTY,0.2737315573418279,0.04545295494472647,135.5005234927509,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,379,SLERF,0.2730470658802916,0.045339295563019126,135.54586278831388,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,380,VIRTUAL,0.2666119634257704,0.04427075080051376,135.59013353911442,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,381,CETUS,0.26650321849175856,0.04425269377181707,135.63438623288621,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,382,ENA,0.2630152001816754,0.04367351049958438,135.67805974338583,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,383,CVC,0.25952146780633417,0.04309337841036746,135.7211531217962,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,384,PUNDIX,0.25031653291850364,0.04156490469404242,135.76271802649023,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,385,BAL,0.24083119204700087,0.039989869738429336,135.80270789622867,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,386,KAS,0.2401980401211028,0.039884735254702,135.84259263148334,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,387,VFY,0.2221467211700603,0.0368873249636042,135.87947995644697,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,388,OG,0.2056530896510925,0.03414856770234192,135.9136285241493,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,389,RVV,0.17752145476558734,0.0294773272162638,135.94310585136554,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,390,BICO,0.1744999884526109,0.02897561461314136,135.97208146597868,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,391,C,0.16550366582064052,0.02748178083222827,135.99956324681094,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,392,SXT,0.15823109486011924,0.026274174944873066,136.02583742175577,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,393,THETA,0.1526720609184272,0.02535110081435767,136.05118852257016,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,394,RAD,0.14806621272314824,0.024586302584532687,136.0757748251547,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,395,1MBABYDOGE,0.14492413179056196,0.02406456199879824,136.09983938715348,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,396,PERP,0.13995734428072526,0.023239830020151286,136.12307921717363,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,397,AIA,0.1361206181185712,0.022602744025839467,136.14568196119947,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,398,SKY,0.1284408569965159,0.021327524465271457,136.16700948566475,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,399,VELODROME,0.12619099792043775,0.020953936764203946,136.1879634224289,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,400,RED,0.11200551997591424,0.018598446969226943,136.20656186939814,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,401,SLP,0.10861226296680693,0.018034998752117542,136.2245968681503,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,402,POPCAT,0.07660622060579009,0.012720415313067323,136.23731728346334,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,403,MDT,0.06288422458598567,0.010441886403588969,136.24775916986692,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,404,COOKIE,0.059314203531706196,0.009849086626655488,136.25760825649357,True
