spec,factor,profile,horizon,scenario,date,equity
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-01-30,187.64414641217752
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-01-30,214.202222819818
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-01-30,234.09383142171959
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-01-30,255.36317228880742
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-01-30,190.5639238632795
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-01-30,236.090868383614
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-01-31,188.98406235520713
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-01-31,215.45861966757144
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-01-31,235.95777853687756
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-01-31,256.59213779912074
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-01-31,192.04590879393152
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-01-31,238.18147111091
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-01,189.7366554715587
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-01,216.4504324289534
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-01,238.46166921925942
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-01,258.58914187093376
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-01,192.67732030539375
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-01,240.39505659384793
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-02,189.81400280182663
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-02,216.3657407417974
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-02,238.4800340333465
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-02,258.0103339244222
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-02,192.83703880193497
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-02,240.43543189427922
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-03,189.26724158910707
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-03,216.0867483791315
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-03,237.24463678702918
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-03,257.3213202273555
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-03,192.35436902134572
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-03,239.20789949826136
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-04,189.29493649567257
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-04,215.8380663370722
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-04,237.0581968605262
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-04,256.94420491317015
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-04,192.3823843705329
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-04,239.0071442215336
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-05,189.36419580624812
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-05,215.43105435358527
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-05,236.25448690962315
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-05,256.49807652844635
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-05,192.3647673797407
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-05,238.04585925584337
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-06,189.7039340690571
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-06,216.02275577677136
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-06,237.52186486734323
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-06,257.4873364310946
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-06,192.70093564303272
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-06,239.2934898365557
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-07,189.40886200862226
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-07,215.9663786722216
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-07,236.34694029877176
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-07,256.83743611116336
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-07,192.40120194271682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-07,238.0886262221028
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-08,188.67513664411325
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-08,215.038110095296
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-08,233.7017248908953
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-08,254.87991665034292
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-08,191.68209951551069
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-08,235.80443365522387
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-09,188.25511995935273
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-09,214.66235394575918
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-09,232.35541191272154
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-09,253.77926304071684
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-09,191.09610713540502
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-09,234.3545250683729
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-10,188.45300966066358
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-10,214.78204404657816
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-10,231.45211586361825
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-10,253.38220622152005
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-10,191.24747874136864
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-10,233.79210387262447
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-11,187.20947859406118
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-11,213.13740005393035
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-11,229.2257094141197
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-11,251.21309945768644
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-11,190.08697382846313
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-11,231.38691759057448
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-12,187.0275323914549
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-12,213.82006170895932
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-12,230.39456096007893
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-12,252.50630039236572
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-12,189.88704928759043
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-12,232.60093622272888
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-13,186.74587596913506
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-13,212.8523279637581
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-13,228.71328705881749
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-13,250.43911706720468
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-13,189.65330722824285
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-13,230.84828971680443
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-14,185.08081512976176
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-14,210.8253323730463
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-14,223.72210025357626
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-14,246.3438895531115
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-14,187.91252048442416
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-14,225.74550417577487
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-15,184.41721973965608
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-15,209.64029448412688
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-15,220.75952137698087
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-15,244.39326568797603
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-15,187.0379691992308
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-15,222.2708958119585
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-16,185.01772680368526
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-16,210.61398065910083
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-16,222.68546303548658
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-16,247.50755802079576
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-16,187.6714574767167
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-16,224.5846321995671
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-17,185.99630971013102
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-17,212.37006783081642
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-17,225.3762173675918
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-17,250.46761359724223
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-17,188.80208862880139
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-17,227.15852717582433
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-18,183.63591702722817
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-18,209.70881284204663
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-18,219.76862420273224
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-18,245.36478085710542
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-18,186.5549686564671
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-18,220.90351807261018
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-19,183.08374193253226
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-19,209.5822989550377
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-19,218.82835270374193
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-19,243.77586621543156
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-19,185.85498938826424
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-19,219.57771204115963
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-20,184.76775310055712
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-20,210.49426557213135
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,2024-02-20,222.4405244260531
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,2024-02-20,245.85327260016007
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,2024-02-20,187.5644731890018
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,2024-02-20,223.0729993445768
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,2024-02-21,187.80274554741237
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,2024-02-21,213.8788218870893
