variant,same_symbol_mode,close_due_mode,dd_mode,freeze_decrement,dd_trigger_mode,guard_count_position,trades,generated_trades_before_guard,blocked_by_guard,blocked_by_same_symbol,skipped,max_conc,active_leftover,wins,same_bar_trades,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,score_distance_fast,wins_full,losses,win_rate_pct,same_bar_trades_full,profit_factor,exact_match_core,exact_match_full,score_distance_full
active_ts_le_exit_ts|per_candidate|direct_current|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,direct_current,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,36588,36839,251,15642,0,284,0,-1,-1,539.3900308303485,539.7019620682948,4.884832756294306,608.4535910825253,2903170,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,edge_current,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,36588,36839,251,15642,0,284,0,-1,-1,539.3900308303485,539.7019620682948,4.884832756294306,608.4535910825253,2903170,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|direct_current|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,direct_current,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,36588,36839,251,15642,0,284,0,-1,-1,539.3900308303485,539.7019620682948,4.884832756294306,608.4535910825253,2903170,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,edge_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36592,36859,267,15622,0,284,0,-1,-1,530.5242141357793,530.831820118336,5.372320851687438,596.9415107070394,2910770,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36592,36859,267,15622,0,284,0,-1,-1,530.5242141357793,530.831820118336,5.372320851687438,596.9415107070394,2910770,,,,,,,,
active_ts_le_exit_ts|per_timestamp|direct_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,direct_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36592,36859,267,15622,0,284,0,-1,-1,530.5242141357793,530.831820118336,5.372320851687438,596.9415107070394,2910770,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,edge_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36592,36859,267,15622,0,284,0,-1,-1,530.5242141357793,530.831820118336,5.372320851687438,596.9415107070394,2910770,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36592,36859,267,15622,0,284,0,-1,-1,530.5242141357793,530.831820118336,5.372320851687438,596.9415107070394,2910770,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|direct_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,direct_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36592,36859,267,15622,0,284,0,-1,-1,530.5242141357793,530.831820118336,5.372320851687438,596.9415107070394,2910770,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,36600,36843,243,15638,0,284,0,-1,-1,535.4715929202796,535.7816125188053,5.374294667085932,601.6128352228942,2914770,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,36600,36843,243,15638,0,284,0,-1,-1,535.4715929202796,535.7816125188053,5.374294667085932,601.6128352228942,2914770,,,,,,,,
active_ts_le_exit_ts|per_timestamp|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,36600,36843,243,15638,0,284,0,-1,-1,535.4715929202796,535.7816125188053,5.374294667085932,601.6128352228942,2914770,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,36600,36843,243,15638,0,284,0,-1,-1,535.4715929202796,535.7816125188053,5.374294667085932,601.6128352228942,2914770,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,36600,36843,243,15638,0,284,0,-1,-1,535.4715929202796,535.7816125188053,5.374294667085932,601.6128352228942,2914770,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,36600,36843,243,15638,0,284,0,-1,-1,535.4715929202796,535.7816125188053,5.374294667085932,601.6128352228942,2914770,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36613,36842,229,15639,0,284,0,-1,-1,532.3203998219578,532.6288820872179,4.8883895449024894,601.7035179572329,2926270,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36613,36842,229,15639,0,284,0,-1,-1,532.3203998219578,532.6288820872179,4.8883895449024894,601.7035179572329,2926270,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,edge_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36631,36828,197,15653,0,284,0,-1,-1,537.0715928882859,537.382393058836,4.888389544902391,606.2246587954992,2939670,,,,,,,,
active_ts_le_exit_ts|per_candidate|direct_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,direct_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36631,36828,197,15653,0,284,0,-1,-1,537.0715928882859,537.382393058836,4.888389544902391,606.2246587954992,2939670,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,edge_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36631,36828,197,15653,0,284,0,-1,-1,537.0715928882859,537.382393058836,4.888389544902391,606.2246587954992,2939670,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|direct_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,direct_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,36631,36828,197,15653,0,284,0,-1,-1,537.0715928882859,537.382393058836,4.888389544902391,606.2246587954992,2939670,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,36646,36812,166,15669,0,284,0,-1,-1,534.2079856198136,534.5173887580092,5.009693914787387,602.7300097451315,2949970,,,,,,,,
active_ts_le_exit_ts|per_candidate|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,36646,36812,166,15669,0,284,0,-1,-1,534.2079856198136,534.5173887580092,5.009693914787387,602.7300097451315,2949970,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,36646,36812,166,15669,0,284,0,-1,-1,534.2079856198136,534.5173887580092,5.009693914787387,602.7300097451315,2949970,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,36646,36812,166,15669,0,284,0,-1,-1,534.2079856198136,534.5173887580092,5.009693914787387,602.7300097451315,2949970,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_timestamp,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,31873,37205,5332,15276,0,284,0,-1,-1,624.0570955323647,624.4103322349451,3.3198956174345673,700.360665362834,2964870,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current,per_candidate,while_below,after_same_symbol_before_accept,31838,37018,5180,15463,0,284,0,-1,-1,659.3991034926771,659.7695820597894,3.4784447910759893,733.3414166084509,2965970,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|direct_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,direct_current,per_candidate,while_below,after_same_symbol_before_accept,31838,37018,5180,15463,0,284,0,-1,-1,659.3991034926771,659.7695820597894,3.4784447910759893,733.3414166084509,2965970,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current,per_candidate,while_below,after_same_symbol_before_accept,31838,37018,5180,15463,0,284,0,-1,-1,659.3991034926771,659.7695820597894,3.4784447910759893,733.3414166084509,2965970,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|direct_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,direct_current,per_candidate,while_below,after_same_symbol_before_accept,31838,37018,5180,15463,0,284,0,-1,-1,659.3991034926771,659.7695820597894,3.4784447910759893,733.3414166084509,2965970,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,36670,36818,148,15663,0,284,0,-1,-1,535.331020773718,535.6409717930643,5.514095726334386,600.5911201325926,2972770,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,36670,36818,148,15663,0,284,0,-1,-1,535.331020773718,535.6409717930643,5.514095726334386,600.5911201325926,2972770,,,,,,,,
active_ts_le_exit_ts|per_timestamp|dd_off,active_ts_le_exit_ts,per_timestamp,off,none,none,none,36766,36766,0,15715,0,284,0,-1,-1,540.6832764051518,540.9958385626835,5.178718191505029,607.8004704642476,3054770,,,,,,,,
active_ts_le_exit_ts|per_candidate|dd_off,active_ts_le_exit_ts,per_candidate,off,none,none,none,36766,36766,0,15715,0,284,0,-1,-1,540.6832764051518,540.9958385626835,5.178718191505029,607.8004704642476,3054770,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|dd_off,entry_block_exit_i_plus_0,per_timestamp,off,none,none,none,36766,36766,0,15715,0,284,0,-1,-1,540.6832764051518,540.9958385626835,5.178718191505029,607.8004704642476,3054770,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|dd_off,entry_block_exit_i_plus_0,per_candidate,off,none,none,none,36766,36766,0,15715,0,284,0,-1,-1,540.6832764051518,540.9958385626835,5.178718191505029,607.8004704642476,3054770,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,31734,37068,5334,15413,0,284,0,-1,-1,653.202260646601,653.5697160372996,3.252440901990097,729.0603063678918,3090370,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,31734,37068,5334,15413,0,284,0,-1,-1,653.202260646601,653.5697160372996,3.252440901990097,729.0603063678918,3090370,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,none,per_timestamp,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,34339,52481,18142,0,0,586,0,-1,-1,888.153244673028,922.34317627221,3.344271512022946,988.153244673028,4010490,,,,,,,,
none|per_candidate|edge_current|per_candidate|while_below|after_same_symbol_before_accept,none,per_candidate,edge_current,per_candidate,while_below,after_same_symbol_before_accept,34768,52481,17713,0,0,586,0,-1,-1,933.0131110727452,970.5942673364721,3.703342894477802,1030.9464906083801,4396590,,,,,,,,
none|per_candidate|direct_current|per_candidate|while_below|after_same_symbol_before_accept,none,per_candidate,direct_current,per_candidate,while_below,after_same_symbol_before_accept,34768,52481,17713,0,0,586,0,-1,-1,933.0131110727452,970.5942673364721,3.703342894477802,1030.9464906083801,4396590,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_timestamp,edge_current,per_candidate,while_below,after_same_symbol_before_accept,30237,35501,5264,16980,0,278,0,-1,-1,598.0617827315425,598.4023374251585,3.4778945529978076,674.1126405738395,4423610,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|direct_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_timestamp,direct_current,per_candidate,while_below,after_same_symbol_before_accept,30237,35501,5264,16980,0,278,0,-1,-1,598.0617827315425,598.4023374251585,3.4778945529978076,674.1126405738395,4423610,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,30167,35522,5355,16959,0,278,0,-1,-1,595.2819921989668,595.6211907508537,3.252001999905072,672.9995757158724,4504810,,,,,,,,
none|per_candidate|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,none,per_candidate,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,31589,52481,20892,0,0,586,0,-1,-1,602.1834042918912,627.5127496721171,3.4816359426885155,702.1834042918912,6335490,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current_after_accept|per_candidate|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,edge_current_after_accept,per_candidate,while_below,before_same_symbol,26706,32612,5906,13963,0,284,0,-1,-1,436.3927062208478,436.65438943892923,3.2332351547643836,519.3030910600036,8011370,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_candidate,while_below,before_same_symbol,26706,32612,5906,13963,0,284,0,-1,-1,436.3927062208478,436.65438943892923,3.2332351547643836,519.3030910600036,8011370,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current|per_candidate|while_below|before_same_symbol,active_ts_lt_exit_ts,per_timestamp,edge_current,per_candidate,while_below,before_same_symbol,26641,31940,5299,15242,0,284,0,-1,-1,626.6548641694872,627.0093682130454,3.5457419311959297,701.2314922005928,8082870,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|direct_current|per_candidate|while_below|before_same_symbol,active_ts_lt_exit_ts,per_timestamp,direct_current,per_candidate,while_below,before_same_symbol,26641,31940,5299,15242,0,284,0,-1,-1,626.6548641694872,627.0093682130454,3.5457419311959297,701.2314922005928,8082870,,,,,,,,
